CATALOGID,RA,DEC,GAIA_DR3_SOURCE_ID,SNR_SnowWhite,WD_TYPE,Teff_SnowWhite,E_Teff_SnowWhite,Logg_SnowWhite,E_Logg_SnowWhite,SPEC_FILE,SN_MEDIAN_ALL,MJD,GAIA_BP,GAIA_RP,GAIA_G,PARALLAX
27021597861599404,36.26968002319336,55.372711181640625,457404568097423872,221.3921356201172,DA,49999.31640625,0.7763631343841553,7.752779006958008,0.0020655214320868254,spec-103697-59955-27021597861599404.fits  ,5.313782691955566,59955,18.985557556152344,19.204360961914062,19.121997833251953,1.3186500072479248
27021598737747984,268.69281005859375,7.39940881729126,4475884581366681728,6.023791313171387,DA,28119.716796875,445.2972106933594,8.367465019226074,0.0007601000834256411,spec-100491-59820-27021598737747984.fits  ,3.877493381500244,59820,19.408639907836914,20.173858642578125,19.861711502075195,3.0785999298095703
4264141837,305.00494384765625,55.446773529052734,2185358765563849856,4.269810676574707,DA,10089.9384765625,216.29608154296875,8.989999771118164,8.885856317419893e-08,spec-015383-59363-4264141837.fits         ,2.9730851650238037,59363,19.486600875854492,19.359500885009766,19.51889991760254,4.236891269683838
27021597970643185,56.64115524291992,-1.8348819017410278,3251078827602339072,8.793489456176758,DA,6893.162109375,120.42996978759766,8.989999771118164,0.0,spec-101817-59844-27021597970643185.fits  ,4.1060686111450195,59844,19.690893173217773,19.587066650390625,19.73668098449707,3.350450038909912
27021597841513890,335.64404296875,73.32200622558594,2230896860691835008,59.538795471191406,DA,24581.76171875,418.6033020019531,8.444422721862793,0.0016532618319615722,spec-101713-59905-27021597841513890.fits  ,4.27422571182251,59905,19.689067840576172,19.912158966064453,19.697307586669922,1.1371099948883057
4543216281,113.25779724121094,24.225627899169922,868357896654591744,7.653357982635498,DA,8618.4208984375,10.180191040039062,8.115694046020508,0.0004505612014327198,spec-015191-59247-4543216281.fits         ,2.6468558311462402,59247,19.979000091552734,19.4778995513916,19.90329933166504,3.90075945854187
27021598419810560,248.00131225585938,-0.3245334327220917,4383429436022986880,14.886972427368164,DA,6502.04931640625,2.627997636795044,8.705009460449219,0.0008598843705840409,spec-102548-59671-27021598419810560.fits  ,3.3267600536346436,59671,18.48270034790039,18.925399780273438,18.648000717163086,0.6948379874229431
4550839752,112.11693572998047,24.891084671020508,869968131434089600,251.34425354003906,DA,22345.787109375,176.45620727539062,7.781741619110107,0.00032455779728479683,spec-015191-59247-4550839752.fits         ,6.026665210723877,59247,18.91790008544922,19.211999893188477,19.08930015563965,2.5912997722625732
5188533249,231.81199645996094,37.99661636352539,1387758603977881088,8.177842140197754,DA,7920.38623046875,79.12347412109375,7.6022186279296875,0.0011809852439910173,spec-015358-59387-5188533249.fits         ,5.8509039878845215,59387,19.920900344848633,19.659799575805664,19.8302001953125,4.115762233734131
4545067847,128.59652709960938,4.629125595092773,3092456511310986240,20.84734344482422,DA,18185.240234375,64.7994155883789,7.901440620422363,0.00032702769385650754,spec-015256-59280-4545067847.fits         ,0.0,59280,18.318599700927734,18.48430061340332,18.389799118041992,3.46724271774292
4592595094,138.0165557861328,3.6082327365875244,578947985044601856,14.316631317138672,DA,47699.30078125,51.50657653808594,6.5,0.0,spec-015262-59308-4592595094.fits         ,8.000983238220215,59308,20.197900772094727,19.43090057373047,19.856599807739258,5.1324052810668945
27021598146793903,204.2720184326172,-3.844036340713501,3634193999214512384,20.530717849731445,DA,21815.916015625,184.95155334472656,7.868164539337158,0.0003232757153455168,spec-019484-59636-27021598146793903.fits  ,4.247413635253906,59636,19.40130043029785,19.496700286865234,19.55299949645996,0.9877889752388
4603896851,221.02972412109375,35.346824645996094,1293777259181963776,11.527420997619629,DA,7010.990234375,4.831552028656006,7.7231574058532715,0.001228910288773477,spec-015327-59326-4603896851.fits         ,8.282313346862793,59326,19.750099182128906,19.239299774169922,19.621200561523438,5.410682201385498
4350706239,220.71438598632812,41.670040130615234,1489703805980259712,135.8052978515625,DA,14840.8095703125,20.648122787475586,7.785583972930908,2.583665627753362e-05,spec-015357-59336-4350706239.fits         ,26.142047882080078,59336,17.225000381469727,17.382600784301758,17.29800033569336,6.203934192657471
27021597929028850,337.48944091796875,-0.8242705464363098,2629989104485914880,6.081890106201172,DA,12800.0,0.08804601430892944,7.483260631561279,0.000967996718827635,spec-104610-59846-27021597929028850.fits  ,4.287990570068359,59846,19.576309204101562,19.405454635620117,19.531930923461914,1.5003399848937988
27021597934975936,316.23577880859375,4.1266350746154785,1732840805096318208,,DA,,,,,spec-101072-59874-27021597934975936.fits  ,3.8903772830963135,59874,19.577678680419922,19.543481826782227,19.655364990234375,1.9749900102615356
5407240784,304.3585205078125,37.518699645996094,2060663392378574208,25.067543029785156,DA,44344.01171875,655.9818725585938,8.34523868560791,0.0007964186952449381,spec-015362-59337-5407240784.fits         ,13.893564224243164,59337,17.591100692749023,18.083599090576172,17.85420036315918,2.4356255531311035
27021598721611688,303.7754821777344,-5.939279079437256,4217480485342832640,64.85050201416016,DA,20271.09375,541.1525268554688,6.5,3.150680640828796e-05,spec-101027-59839-27021598721611688.fits  ,3.82208514213562,59839,19.61965560913086,19.7662296295166,19.594970703125,0.8076469898223877
5389463963,303.86492919921875,28.819353103637695,1837331140294838016,5.544285774230957,DA,11750.0,677.718994140625,8.44067096710205,0.00020761850464623421,spec-015382-59391-5389463963.fits         ,3.687899351119995,59391,19.613399505615234,19.976200103759766,19.68709945678711,3.0993242263793945
4347421672,247.2892303466797,67.55079650878906,1648612648130037632,36.167083740234375,DA,6000.0,0.0,8.31351375579834,3.1948176911100745e-05,spec-015368-59359-4347421672.fits         ,26.208515167236328,59359,18.07990074157715,17.86840057373047,18.04050064086914,5.989928245544434
4861485143,255.27947998046875,-12.97414493560791,4140898229159851520,3.3310914039611816,DA,12973.64453125,26.667890548706055,8.75,0.0021588588133454323,spec-015233-59275-4861485143.fits         ,2.337564706802368,59275,19.923099517822266,19.499399185180664,19.813899993896484,2.868342638015747
27021597960207263,41.0800666809082,1.438057780265808,2499321252855146752,28.046430587768555,DA,15537.69140625,211.93301391601562,7.794101715087891,0.0005228252266533673,spec-104630-59902-27021597960207263.fits  ,4.826184272766113,59902,19.542165756225586,19.612024307250977,19.613985061645508,1.524090051651001
27021597914376189,131.3148193359375,61.284629821777344,1042071701528617856,13.06921100616455,DA,6000.0,16.176265716552734,8.989347457885742,0.00015428864571731538,spec-102946-59955-27021597914376189.fits  ,8.719257354736328,59955,17.559988021850586,16.641042709350586,17.188966751098633,28.422300338745117
27021598149794064,140.58688354492188,0.8222658038139343,3843935737817585152,20.01958656311035,DA,9695.7236328125,30.242755889892578,8.25,0.00026383722433820367,spec-101297-59662-27021598149794064.fits  ,14.009967803955078,59662,18.75119972229004,18.51759910583496,18.56800079345703,5.284259796142578
4597762705,166.17149353027344,39.17412567138672,776887123453507840,3.1986072063446045,DA,12798.431640625,4.824679374694824,7.5,0.0012704491382464767,spec-015352-59358-4597762705.fits         ,1.645131230354309,59358,19.67620086669922,19.874300003051758,19.78179931640625,3.596257448196411
4554729547,121.73246765136719,32.05809783935547,901938596674955008,33.98643493652344,DA,16165.978515625,31.431907653808594,8.006460189819336,0.0002003085392061621,spec-015023-59167-4554729547.fits         ,14.22100830078125,59167,19.34320068359375,19.249500274658203,19.406700134277344,1.2045562267303467
4526632996,94.450927734375,9.78905963897705,3328966960007246720,7.65655517578125,DA,36415.11328125,402.0198059082031,8.111715316772461,0.0009348109015263617,spec-015101-59192-4526632996.fits         ,6.859874248504639,59192,19.43239974975586,20.000099182128906,19.644500732421875,3.078810930252075
27021597926458839,319.32073974609375,-0.9004344940185547,2689226014987218176,,DA,,,,,spec-104598-59797-27021597926458839.fits  ,4.32422399520874,59797,19.09185218811035,19.502914428710938,19.24635124206543,0.5014410018920898
27021598866713685,300.9731140136719,5.199924468994141,4248612985287960576,18.515573501586914,DA,18362.9921875,113.12146759033203,7.720552444458008,0.0009797557722777128,spec-100982-59794-27021598866713685.fits  ,4.735894680023193,59794,19.160371780395508,18.925247192382812,19.161203384399414,1.1688799858093262
4524549693,103.1143569946289,2.2711095809936523,3126276183314362240,25.10715675354004,DA,17998.181640625,66.29605102539062,7.803905010223389,0.00019925949163734913,spec-015336-59294-4524549693.fits         ,17.69704818725586,59294,18.26810073852539,18.444000244140625,18.345699310302734,3.3815224170684814
27021598151865521,174.32281494140625,1.336289644241333,3799213755192055168,149.08958435058594,DA,8912.15234375,26.85723114013672,7.970016956329346,0.0007087099947966635,spec-101210-59662-27021598151865521.fits  ,11.776966094970703,59662,19.474000930786133,19.093399047851562,19.494600296020508,5.182260036468506
4471936609,103.96788024902344,-5.695349216461182,3101170828155725440,30.858421325683594,DA,9635.828125,5.981626510620117,8.189449310302734,0.00025147016276605427,spec-015282-59275-4471936609.fits         ,16.499298095703125,59275,18.081100463867188,17.831899642944336,17.988300323486328,5.604488372802734
27021597928902345,337.2718811035156,-6.295253753662109,2622911994814644608,9.19168758392334,DA,19250.0,250.16883850097656,7.543041229248047,0.0012816503876820207,spec-103536-59904-27021597928902345.fits  ,4.748721599578857,59904,19.596067428588867,19.811655044555664,19.729284286499023,2.061000108718872
27021598711962138,295.1477966308594,-4.967419624328613,4209167662044732416,8.797673225402832,DA,8172.90576171875,77.10964965820312,8.788488388061523,0.00033761479426175356,spec-100516-59845-27021598711962138.fits  ,5.298928260803223,59845,19.492916107177734,18.993980407714844,19.301958084106445,6.849209785461426
27021598101980603,119.60265350341797,9.08286190032959,3146998060484744960,197.4871368408203,DA,8406.3994140625,5.555885314941406,7.955313205718994,0.00044607368181459606,spec-100154-59940-27021598101980603.fits  ,16.31085205078125,59940,18.91029167175293,18.639041900634766,18.83856773376465,6.213779926300049
27021598874690266,311.4978942871094,4.764451503753662,1735187575226036864,4.227993965148926,DA,13949.3466796875,710.1604614257812,7.677370071411133,0.0007478200714103878,spec-101032-59865-27021598874690266.fits  ,2.970174789428711,59865,19.418561935424805,19.4564266204834,19.48458480834961,1.8925399780273438
4555536489,123.83187103271484,39.1810417175293,909192830801295104,26.384069442749023,DA,88998.5625,1.2976529598236084,7.443188190460205,9.620896162232384e-05,spec-015026-59169-4555536489.fits         ,13.884116172790527,59169,19.383699417114258,18.796300888061523,19.21649932861328,9.75984001159668
4349244521,212.35052490234375,62.9507942199707,1667582041208388992,39.513553619384766,DA,11081.2470703125,19.532440185546875,8.139500617980957,0.0001883931690827012,spec-015303-59280-4349244521.fits         ,15.12741470336914,59280,18.8799991607666,18.677499771118164,18.964799880981445,3.9427993297576904
4597929386,173.04759216308594,43.7027473449707,772233921525729280,29.843557357788086,DA,14917.7001953125,34.61078643798828,7.8228440284729,0.00017734937136992812,spec-015234-59252-4597929386.fits         ,9.70702075958252,59252,19.248699188232422,19.400699615478516,19.436800003051758,1.7094441652297974
27021597933265400,11.695780754089355,-0.6197689175605774,2530931078282263936,202.85870361328125,DA,9584.3349609375,6.628954887390137,8.059927940368652,0.0009462804882787168,spec-104644-59828-27021597933265400.fits  ,8.86174201965332,59828,19.49652099609375,19.276884078979492,19.449356079101562,4.651599884033203
27021598724346087,302.88909912109375,-0.8222953677177429,4224225615519767424,4.859055995941162,DA,27923.4375,76.5621566772461,7.8000168800354,0.0005001710378564894,spec-101002-59734-27021598724346087.fits  ,3.4037723541259766,59734,18.318429946899414,18.64136505126953,18.67793846130371,2.0878899097442627
27021597844374517,303.3430480957031,75.42027282714844,2288618747248836096,10.576826095581055,DA,16878.869140625,382.58001708984375,7.892851829528809,0.00028373231180012226,spec-101732-59838-27021597844374517.fits  ,7.741702079772949,59838,17.76068115234375,17.933015823364258,17.864418029785156,4.312769889831543
27021598102255158,122.62606811523438,7.764138221740723,3097828278447220736,407.0404968261719,DA,15684.1591796875,184.03756713867188,7.612991809844971,0.0009623501100577414,spec-104367-59967-27021598102255158.fits  ,2.0893068313598633,59967,18.66741371154785,18.937374114990234,18.818756103515625,2.2764499187469482
27021598754471691,276.2002258300781,4.883986473083496,4284417447575903872,1222.404541015625,DA,12700.01171875,271.3417663574219,7.785958766937256,0.00018551576067693532,spec-100507-59838-27021598754471691.fits  ,7.214478015899658,59838,17.146028518676758,17.120891571044922,17.14838218688965,8.20475959777832
4478234117,104.3270492553711,-4.882241725921631,3101649596750998912,8.624649047851562,DA,20329.43359375,329.4346923828125,8.039511680603027,0.000431520224083215,spec-015282-59275-4478234117.fits         ,3.6441898345947266,59275,19.45009994506836,19.44930076599121,19.56220054626465,2.304821014404297
4301901828,35.64754867553711,54.06764602661133,455560004202388096,29.316631317138672,DA,18654.52734375,95.46685028076172,7.894258975982666,0.00019197315850760788,spec-015217-59238-4301901828.fits         ,20.920475006103516,59238,17.792699813842773,17.890199661254883,17.86090087890625,4.520687103271484
27021597908272808,211.1449737548828,63.26748275756836,1667771363366053632,4.4654951095581055,DA,13436.134765625,436.50738525390625,8.00001049041748,0.0008537069079466164,spec-104564-59789-27021597908272808.fits  ,3.1951684951782227,59789,19.594379425048828,19.615785598754883,19.658348083496094,2.9482998847961426
4215995633,305.7315368652344,41.41807174682617,2068440169397701376,15.717733383178711,DA,14396.8310546875,145.26889038085938,7.909909725189209,0.0003029585350304842,spec-015361-59335-4215995633.fits         ,9.195525169372559,59335,18.755199432373047,18.84309959411621,18.817899703979492,3.1626861095428467
27021597973784488,74.9332046508789,-3.7871158123016357,3213108224329909248,287.47174072265625,DA,12781.484375,56.21363830566406,7.9891862869262695,0.00014014421321917325,spec-103656-59871-27021597973784488.fits  ,11.872356414794922,59871,17.777326583862305,17.780776977539062,17.797128677368164,6.089099884033203
4401877380,39.166969299316406,0.8636025190353394,2501874731172004736,25.219940185546875,DA,11590.166015625,71.05809020996094,8.165792465209961,0.00010074087913380936,spec-015014-59165-4401877380.fits         ,12.501590728759766,59165,19.790300369262695,19.56879997253418,19.793399810791016,4.056459426879883
4351688767,203.6756591796875,47.48403549194336,1552335566008118400,45.86793518066406,DA,12619.5302734375,34.14842987060547,8.025867462158203,9.731117461342365e-05,spec-015297-59291-4351688767.fits         ,18.946292877197266,59291,18.457599639892578,18.563499450683594,18.527799606323242,3.982506513595581
27021597926287881,317.0763244628906,-0.5526272058486938,2689915958535673472,15.34550666809082,DA,46806.84375,42177.42578125,6.5,0.00815607514232397,spec-101078-59762-27021597926287881.fits  ,8.882697105407715,59762,19.009082794189453,18.273847579956055,18.74839210510254,11.621299743652344
27021598725854723,309.0893249511719,-1.613211750984192,4226166184821525504,4.555829048156738,DA,19291.771484375,463.3380126953125,7.894385814666748,0.0009321158286184072,spec-101045-59763-27021598725854723.fits  ,3.085862398147583,59763,19.878171920776367,20.14118003845215,19.968164443969727,3.190190076828003
4599401599,190.16177368164062,15.4833345413208,3934247428194611584,,DA,,,,,spec-015355-59359-4599401599.fits         ,16.0413818359375,59359,17.727500915527344,18.087799072265625,17.89459991455078,3.3467278480529785
4544918844,127.68982696533203,0.6168314814567566,3077028993079318912,,DA,,,,,spec-015254-59276-4544918844.fits         ,9.31743049621582,59276,19.588300704956055,19.579500198364258,19.610300064086914,1.9664874076843262
27021597900574965,76.11434173583984,51.42462158203125,265717944292858496,21.884737014770508,DA,21999.783203125,0.22456234693527222,8.114204406738281,0.000593748118262738,spec-102868-59914-27021597900574965.fits  ,4.9756293296813965,59914,19.020973205566406,18.88897705078125,19.02425193786621,3.1168999671936035
5200930648,282.0473327636719,0.9199061393737793,4278575329978812928,5.961960315704346,DA,10845.2734375,159.1540985107422,8.665771484375,0.0005718253669328988,spec-015364-59338-5200930648.fits         ,4.207650184631348,59338,19.808900833129883,19.500600814819336,19.54490089416504,4.427921772003174
27021598104120852,129.81735229492188,13.097803115844727,603134354637597440,3.8772120475769043,DA,9347.5791015625,155.55543518066406,7.935739517211914,6.397762263077311e-06,spec-102008-59915-27021598104120852.fits  ,2.7076609134674072,59915,19.924192428588867,19.557615280151367,19.98980140686035,3.967900037765503
4457145903,108.71337890625,-24.69066619873047,5617339008638285824,17.06024169921875,DA,20905.09375,94.93649291992188,8.510523796081543,0.00034994070301763713,spec-015116-59212-4457145903.fits         ,4.047010898590088,59212,18.191600799560547,18.49959945678711,18.314199447631836,5.014739990234375
27021597909876462,223.64785766601562,55.32539749145508,1606583919237893632,103.26317596435547,DA,8651.5126953125,83.3145980834961,7.500027656555176,0.0005815381300635636,spec-100701-59719-27021597909876462.fits  ,5.4185380935668945,59719,19.646102905273438,19.347118377685547,19.59215545654297,3.8777599334716797
4555521262,122.33667755126953,38.566131591796875,908740248619979520,35.98411560058594,DA,19345.33984375,56.92879867553711,7.920621395111084,0.00012695821351371706,spec-015026-59169-4555521262.fits         ,17.468717575073242,59169,18.199899673461914,18.4153995513916,18.486400604248047,3.3424785137176514
27021597829483301,320.766845703125,58.217613220214844,2179135701548722944,166.83575439453125,DA,8443.6259765625,54.055912017822266,8.001490592956543,0.002015301026403904,spec-101782-59894-27021597829483301.fits  ,3.231513261795044,59894,19.690046310424805,19.394786834716797,19.639230728149414,4.191959857940674
4492104801,134.87051391601562,-1.8064343929290771,5764127139532812416,31.126708984375,DA,36448.16796875,121.27054595947266,7.21646785736084,0.00029808696126565337,spec-015166-59251-4492104801.fits         ,21.261398315429688,59251,18.45170021057129,18.967599868774414,18.681800842285156,1.3049602508544922
4375943060,34.15755081176758,-2.881275177001953,2493228721486722688,27.71263313293457,DA,11708.1728515625,76.15961456298828,8.73221492767334,0.00025590643053874373,spec-015047-59230-4375943060.fits         ,20.37447166442871,59230,18.380399703979492,18.32270050048828,18.392200469970703,8.090664863586426
4375970136,34.836856842041016,-0.7556781768798828,2500697635255044096,10.038031578063965,DA,9171.1953125,34.36190414428711,8.124164581298828,3.1740339181851596e-05,spec-015047-59230-4375970136.fits         ,6.8861775398254395,59230,19.709800720214844,19.402000427246094,19.781299591064453,2.304523468017578
4555229174,120.98670959472656,34.35917663574219,905648284483342464,24.898395538330078,DA,8012.26318359375,14.739543914794922,8.048798561096191,0.00042257041786797345,spec-015022-59165-4555229174.fits         ,11.48348331451416,59165,19.79199981689453,19.512100219726562,19.805099487304688,4.040714263916016
4874417685,266.9294128417969,-7.198442459106445,4168833967763596288,4.9862189292907715,DA,13364.32421875,364.268310546875,8.061426162719727,0.001683861599303782,spec-015377-59362-4874417685.fits         ,3.392793655395508,59362,19.006900787353516,18.973100662231445,19.045299530029297,4.372496604919434
27021597918651606,172.0133514404297,57.58341598510742,857937893678661248,20.887744903564453,DA,14454.3115234375,197.34765625,7.830901145935059,0.00019508370314724743,spec-104640-59664-27021597918651606.fits  ,14.50096607208252,59664,18.85300064086914,18.799100875854492,18.929500579833984,3.1182401180267334
27021598146884270,204.68675231933594,-0.1431623250246048,3662722993060273152,13.015003204345703,DA,6687.55908203125,38.05217361450195,6.5,0.00028638329240493476,spec-103297-59734-27021598146884270.fits  ,3.372756242752075,59734,19.908527374267578,19.340679168701172,19.77347755432129,4.07912015914917
27021597973611630,66.88832092285156,-0.8400408029556274,3206402302911061120,26.891202926635742,DA,12337.296875,133.13038635253906,8.339730262756348,0.0003975764266215265,spec-103619-59931-27021597973611630.fits  ,4.443658828735352,59931,19.673534393310547,19.65422821044922,19.715816497802734,1.9702399969100952
4555373106,125.0289077758789,34.919830322265625,904180092863225472,39.210479736328125,DA,13947.6806640625,122.31183624267578,7.845276355743408,6.64185790810734e-05,spec-015025-59169-4555373106.fits         ,17.31856346130371,59169,18.8612003326416,18.908300399780273,18.90839958190918,3.5005240440368652
4347424739,245.85409545898438,66.2879409790039,1642297568736308736,7.956760406494141,DA,25481.888671875,518.7637939453125,7.905797958374023,0.0004699045966845006,spec-015368-59359-4347424739.fits         ,5.066173553466797,59359,19.64579963684082,19.834800720214844,19.778099060058594,1.6130290031433105
4545098146,130.9330291748047,3.914010524749756,582105919878918656,,DA,,,,,spec-015257-59288-4545098146.fits         ,2.951138973236084,59288,19.810199737548828,19.39699935913086,19.652000427246094,6.94815731048584
27021597911979812,139.81085205078125,77.39696502685547,1131562121144696960,81.74246978759766,DA,9208.5546875,4.709743499755859,7.792984485626221,0.00017753627616912127,spec-016340-59629-27021597911979812.fits  ,26.543481826782227,59629,15.190400123596191,14.974800109863281,15.133000373840332,21.45359992980957
4555209148,120.41154479980469,33.522701263427734,905318083101489024,47.2403450012207,DA,7143.47705078125,1.7228009700775146,7.725490570068359,0.00029303960036486387,spec-015023-59167-4555209148.fits         ,22.123516082763672,59167,18.83839988708496,18.34079933166504,18.65760040283203,8.73086166381836
27021598791380163,292.42706298828125,4.360612392425537,4289649645456837760,9.198670387268066,DA,56181.68359375,3818.33203125,8.16436767578125,0.0018859433475881815,spec-100513-59844-27021598791380163.fits  ,6.2940673828125,59844,18.58863639831543,19.047391891479492,18.820415496826172,1.282289981842041
27021598149852548,139.23072814941406,4.192232608795166,579381093842430464,41.87001419067383,DA,15852.5712890625,19.289648056030273,7.522279262542725,0.0001711688528303057,spec-101302-59910-27021598149852548.fits  ,12.07374095916748,59910,16.839244842529297,16.989269256591797,16.897113800048828,5.227550029754639
27021598101840781,118.98255920410156,7.201681137084961,3144416613341272192,314.34564208984375,DA,10750.0,4.867999076843262,8.226292610168457,0.00040334471850655973,spec-104363-59935-27021598101840781.fits  ,4.872920989990234,59935,19.222721099853516,19.50905418395996,19.38646697998047,2.5830299854278564
4326208208,1.1063637733459473,85.88147735595703,574031347003008768,3.1978936195373535,DA,12997.3583984375,2.680001974105835,7.25,0.0013387093786150217,spec-015194-59243-4326208208.fits         ,0.9975360035896301,59243,19.966699600219727,19.63520050048828,19.884899139404297,2.1657204627990723
27021598867745903,303.6458435058594,5.393402576446533,4249229330274343168,8.356053352355957,DA,31400.66796875,128.63592529296875,8.000019073486328,0.0009380863048136234,spec-100993-59840-27021598867745903.fits  ,5.642710208892822,59840,18.996706008911133,19.499204635620117,19.278188705444336,2.2147700786590576
27021598131725496,172.7231903076172,-2.5479981899261475,3793476469159213440,14.856730461120605,DA,6947.486328125,34.30862808227539,8.021431922912598,0.0007884958758950233,spec-102882-59647-27021598131725496.fits  ,10.868216514587402,59647,19.3799991607666,18.947999954223633,19.32990074157715,6.445519924163818
4359639151,178.17556762695312,58.02943420410156,845486680407936512,33.17618942260742,DA,10750.0,0.04801318794488907,8.485504150390625,0.00019875538419000804,spec-015236-59255-4359639151.fits         ,9.737597465515137,59255,19.024700164794922,18.879499435424805,18.974899291992188,4.260959148406982
4466242099,114.25897979736328,-13.016295433044434,3030746077607248128,16.55792999267578,DA,28786.42578125,224.73146057128906,7.786873817443848,0.000303080421872437,spec-015232-59265-4466242099.fits         ,10.86861801147461,59265,18.070100784301758,18.450599670410156,18.26289939880371,2.523912191390991
4301776596,35.73189926147461,53.239986419677734,455448296395702912,3.857228994369507,DA,7291.16259765625,213.20953369140625,8.00001049041748,0.004028607625514269,spec-015217-59238-4301776596.fits         ,2.6095633506774902,59238,20.09980010986328,19.711700439453125,19.91550064086914,2.6672189235687256
4350487701,229.96697998046875,39.19133377075195,1388508333468746752,22.438308715820312,DA,8401.208984375,26.87339210510254,8.095422744750977,0.00028878849116154015,spec-015358-59387-4350487701.fits         ,16.59172248840332,59387,18.265899658203125,17.946800231933594,18.217599868774414,8.886903762817383
27021597906037569,257.8046875,65.69925689697266,1632472715084508800,21.91490364074707,DA,11692.2109375,61.684364318847656,8.552557945251465,0.000413592642871663,spec-101176-59711-27021597906037569.fits  ,16.157367706298828,59711,16.970123291015625,16.938140869140625,16.969921112060547,12.774100303649902
27021598101876411,117.92453002929688,8.734719276428223,3145648173741171072,12.06520938873291,DA,24000.177734375,0.17667889595031738,7.778995513916016,0.0004990562447346747,spec-100154-59940-27021598101876411.fits  ,7.645813941955566,59940,19.001705169677734,19.198440551757812,19.18958854675293,2.0244901180267334
27021597973076153,69.08114624023438,-10.474669456481934,3185186336997949952,22.934438705444336,DA,19570.5625,70.5659408569336,8.023173332214355,0.00026938514201901853,spec-019852-59616-27021597973076153.fits  ,16.21245765686035,59616,16.53860092163086,16.81730079650879,16.665599822998047,7.456830024719238
4377422212,323.9464416503906,1.113507628440857,2688307166863547264,16.491798400878906,DA,6001.96875,23.353878021240234,7.5,0.0009100288152694702,spec-015064-59375-4377422212.fits         ,11.75154972076416,59375,18.94339942932129,18.212400436401367,18.922000885009766,9.702600479125977
27021598769082910,281.1954345703125,7.1008429527282715,4285737205123623936,70.29969787597656,DA,15708.6455078125,538.7001953125,7.999963760375977,0.0023215545807033777,spec-100496-59847-27021598769082910.fits  ,6.085050106048584,59847,19.14848518371582,19.01519203186035,19.168607711791992,3.552380084991455
4537345753,97.17841339111328,17.24073028564453,3369688511306773632,,DA,,,,,spec-015228-59242-4537345753.fits         ,8.716192245483398,59242,18.7406005859375,18.77739906311035,18.82430076599121,4.203742980957031
4592916104,143.37149047851562,0.08876484632492065,3841009009662481024,35.07651901245117,DA,22306.75390625,58.907318115234375,8.275105476379395,0.00018042312876787037,spec-015267-59308-4592916104.fits         ,14.121033668518066,59308,18.38330078125,18.62299919128418,18.512699127197266,2.8067574501037598
27021597957608572,3.9838781356811523,4.542671203613281,2741134233811572608,4.86807918548584,DA,8583.837890625,85.51431274414062,8.0,0.0024512424133718014,spec-104593-59911-27021597957608572.fits  ,3.5216784477233887,59911,19.580888748168945,19.155134201049805,19.535696029663086,4.126229763031006
4551541253,114.52840423583984,29.789663314819336,879499557216719616,96.07662200927734,DA,9822.6005859375,2.7042348384857178,8.279376983642578,8.136755059240386e-05,spec-015016-59146-4551541253.fits         ,32.60138702392578,59146,18.178300857543945,18.038299560546875,18.149900436401367,7.139951705932617
4546502012,124.74889373779297,21.737361907958984,676397185218810624,17.0537109375,DA,12800.0,91.83322143554688,8.033478736877441,0.00025910904514603317,spec-015054-59232-4546502012.fits         ,11.859760284423828,59232,19.324499130249023,19.306699752807617,19.413999557495117,2.921182155609131
4215294704,307.8172302246094,39.96910858154297,2064328270786091136,18.91263198852539,DA,12817.359375,89.14815521240234,7.903639316558838,0.00018585840007290244,spec-015371-59367-4215294704.fits         ,4.442890167236328,59367,18.753000259399414,18.870800018310547,18.726699829101562,3.8631505966186523
4555376639,125.15052795410156,35.559715270996094,904236575976846848,41.4610710144043,DA,13219.9765625,29.997196197509766,7.932746887207031,0.00015584171342197806,spec-015055-59230-4555376639.fits         ,0.0,59230,17.780799865722656,17.77899932861328,17.786100387573242,5.549429416656494
4554409983,120.98277282714844,26.548818588256836,682188656559504384,15.740392684936523,DA,16697.6875,52.313621520996094,7.966897487640381,0.000334522919729352,spec-015024-59202-4554409983.fits         ,6.672816753387451,59202,19.614599227905273,19.856399536132812,19.766700744628906,1.8302279710769653
27021597840050533,319.31304931640625,69.606689453125,2270617718974709888,4.215705871582031,DA,17722.892578125,28.05552101135254,8.75,0.0010641580447554588,spec-101747-59846-27021597840050533.fits  ,2.7628633975982666,59846,19.77496910095215,19.766006469726562,19.960002899169922,2.948309898376465
27021598111635927,115.90998840332031,38.50788497924805,920173825222789248,1228.4525146484375,DA,10122.1328125,52.19526290893555,8.331116676330566,0.0008845864213071764,spec-017031-59616-27021598111635927.fits  ,7.098359107971191,59616,19.758800506591797,19.693700790405273,19.75659942626953,2.6522998809814453
27021598734405362,267.85345458984375,2.027416467666626,4468986348497350400,5.651370525360107,DA,12339.533203125,160.67056274414062,8.11822509765625,0.0015950287925079465,spec-103195-59707-27021598734405362.fits  ,4.065345764160156,59707,19.6369571685791,19.337886810302734,19.54503059387207,4.137450218200684
27021598103019221,132.42979431152344,7.789383888244629,596783266238014080,5.5579633712768555,DA,7048.64453125,37.769012451171875,7.291471004486084,0.004231561906635761,spec-104394-59645-27021598103019221.fits  ,3.845654010772705,59645,19.616899490356445,19.15220069885254,19.464399337768555,6.290349960327148
