cntr_01,dist_x,pang_x,catalogid_01,ra_01,dec_01,gaia_dr3_source_id_01,snr_snowwhite_01,wd_type_01,teff_snowwhite_01,e_teff_snowwhite_01,logg_snowwhite_01,e_logg_snowwhite_01,spec_file_01,sn_median_all_01,mjd_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,pmra,sigpmra,pmdec,sigpmdec,cc_flags,ext_flg,var_flg,ph_qual,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m
12377,5.245688,12.500779,5.1882204250E+09,2.4109188843E+02,2.8986246109E+01,1.3171484440E+18,1.7609891891E+01,DA,1.8686755859E+04,8.6647071838E+01,7.6118917465E+00,4.0931065450E-04,spec-015274-59304-5188220425.fits,7.6650571823E+00,59304,J160422.13+285915.6,241.0922490,28.9876687,0.5596,0.6261,0.1212,17.911,0.202,5.4,9.418E-01,17.319,0.448,2.4,8.812E-01,12.563,null,0.4,9.527E-01,9.159,null,-1.3,1.082E+00,1,0,0.000,0.000,0.000,0.000,1103,2982,682,3358,0000,0,nnnn,BCUU,0000,6,36,0,36,0,15,0,15
12378,5.245688,12.500779,5.1882204250E+09,2.4109188843E+02,2.8986246109E+01,1.3171484440E+18,1.7609891891E+01,DA,1.8686755859E+04,8.6647071838E+01,7.6118917465E+00,4.0931065450E-04,spec-015274-59329-5188220425.fits,6.2758784294E+00,59329,J160422.13+285915.6,241.0922490,28.9876687,0.5596,0.6261,0.1212,17.911,0.202,5.4,9.418E-01,17.319,0.448,2.4,8.812E-01,12.563,null,0.4,9.527E-01,9.159,null,-1.3,1.082E+00,1,0,0.000,0.000,0.000,0.000,1103,2982,682,3358,0000,0,nnnn,BCUU,0000,6,36,0,36,0,15,0,15
12379,5.245688,12.500779,5.1882204250E+09,2.4109188843E+02,2.8986246109E+01,1.3171484440E+18,1.7609891891E+01,DA,1.8686755859E+04,8.6647071838E+01,7.6118917465E+00,4.0931065450E-04,spec-015274-59387-5188220425.fits,7.7262630463E+00,59387,J160422.13+285915.6,241.0922490,28.9876687,0.5596,0.6261,0.1212,17.911,0.202,5.4,9.418E-01,17.319,0.448,2.4,8.812E-01,12.563,null,0.4,9.527E-01,9.159,null,-1.3,1.082E+00,1,0,0.000,0.000,0.000,0.000,1103,2982,682,3358,0000,0,nnnn,BCUU,0000,6,36,0,36,0,15,0,15
12383,6.696151,34.702667,2.7021598103E+16,1.3447131348E+02,4.6955857277E+00,5.8172133562E+17,4.2241656494E+02,DA,4.0468996094E+04,4.6902560425E+02,7.6854662895E+00,5.1233696286E-04,spec-104406-59883-27021598102819481.fits,1.4280108452E+01,59883,J085753.37+044149.6,134.4723760,4.6971149,0.0896,0.0958,0.0129,15.128,0.038,28.5,9.430E-01,14.765,0.061,17.9,1.004E+00,12.456,0.490,2.2,1.148E+00,8.582,null,1.1,9.760E-01,1,0,0.000,0.000,0.000,0.000,180,257,362,281,0000,0,00nn,AACU,0000,25,25,22,25,0,11,0,11
12386,9.126861,6.013711,2.7021597936E+16,3.2499417114E+02,5.5440297127E+00,2.6987498816E+18,7.5687942505E+00,DA,1.3839217773E+04,6.2918430328E+01,8.0757274628E+00,8.0300174886E-04,spec-101042-59882-27021597936131319.fits,5.2450265884E+00,59882,J213958.66+053247.5,324.9944380,5.5465510,0.1534,0.1608,-0.0469,15.949,0.056,19.3,9.544E-01,15.840,0.150,7.3,8.838E-01,12.491,null,0.1,9.802E-01,8.974,null,0.0,1.023E+00,1,0,0.000,0.000,0.000,0.000,528,557,-299,584,0000,0,0nnn,ABUU,1100,24,25,2,25,0,12,0,12
12387,9.192089,-162.676178,4.5243280520E+09,1.0358013916E+02,1.1101031303E+00,3.1140110967E+18,1.2568505287E+01,DA,2.1898685547E+04,1.0131512451E+02,7.6926889420E+00,6.1597011518E-04,spec-015336-59294-4524328052.fits,8.3790378571E+00,59294,J065419.05+010627.5,103.5793787,1.1076656,0.0759,0.0782,-0.0159,14.467,0.033,33.2,1.473E+00,14.361,0.050,21.9,8.466E-01,12.398,null,-0.4,9.754E-01,8.376,null,0.9,9.134E-01,1,0,0.000,0.000,0.000,0.000,-217,171,-151,177,hh00,0,00nn,AAUU,0000,24,24,24,24,0,10,0,10
12388,1.814874,-88.602630,4.2641771550E+09,3.0386120605E+02,5.5520610809E+01,2.1861458827E+18,3.5749427795E+01,DA,2.2851359375E+04,1.4868246460E+02,7.9414243698E+00,1.6558793504E-05,spec-015383-59363-4264177155.fits,2.4833538055E+01,59363,J201526.47+553114.2,303.8603158,55.5206231,0.2752,0.2665,-0.0842,17.134,0.089,12.2,9.207E-01,17.808,0.483,2.2,9.087E-01,12.787,0.371,2.9,9.846E-01,9.110,null,1.5,9.653E-01,1,0,0.000,0.000,0.000,0.000,336,1211,366,1163,d000,0,nnnn,ACCU,0000,15,66,0,66,0,41,0,41
12389,8.446276,-150.416646,2.7021597834E+16,3.1557644653E+02,6.5918205261E+01,2.1976836381E+18,1.8307752609E+01,DA,8.2748457031E+03,5.3516189575E+01,8.4055795670E+00,1.9464478828E-03,spec-101762-59763-27021597834240210.fits,3.7608730793E+00,59763,J210217.66+655458.1,315.5736081,65.9161649,0.3641,0.3322,-0.0581,17.634,0.115,9.4,1.101E+00,17.757,0.459,2.4,8.692E-01,13.364,null,-2.9,9.632E-01,9.648,null,-0.8,9.764E-01,1,0,0.000,0.000,0.000,0.000,136,1235,21,1144,0000,0,nnnn,BCUU,0000,7,81,0,81,0,49,0,49
12392,6.239509,152.246881,2.7021598049E+16,1.2106329346E+02,-1.1313310862E+00,3.0829504430E+18,null,DA,null,null,null,null,spec-104378-59910-27021598048559979.fits,6.6615076065E+00,59910,J080415.38-010758.3,121.0641007,-1.1328649,0.1442,0.1580,-0.0082,16.003,0.054,20.0,1.107E+00,15.759,0.142,7.7,1.077E+00,12.259,null,0.6,8.482E-01,8.788,null,0.5,9.121E-01,1,0,0.002,0.000,0.000,0.000,-800,502,-926,555,0000,0,0nnn,ABUU,1111,24,25,2,24,0,12,1,12
12398,7.946355,-19.158430,4.5538880880E+09,1.1630534363E+02,3.7590904236E+01,8.9591248268E+17,6.0818344116E+01,DA,9.9394150391E+03,2.2852776051E+00,8.3791084290E+00,1.3511658472E-04,spec-015017-59147-4553888088.fits,4.9966039658E+00,59147,J074513.06+373534.7,116.3044294,37.5929893,0.6293,0.7004,-0.0988,17.714,0.217,5.0,9.622E-01,16.534,null,1.7,8.017E-01,12.411,null,-0.6,1.003E+00,8.872,null,0.2,1.051E+00,1,0,0.000,0.000,0.000,0.000,-215,2810,-997,3142,0000,0,nnnn,BUUU,0000,2,24,0,24,0,12,0,12
12399,7.946355,-19.158430,4.5538880880E+09,1.1630534363E+02,3.7590904236E+01,8.9591248268E+17,6.0818344116E+01,DA,9.9394150391E+03,2.2852776051E+00,8.3791084290E+00,1.3511658472E-04,spec-015017-59163-4553888088.fits,1.6845066071E+01,59163,J074513.06+373534.7,116.3044294,37.5929893,0.6293,0.7004,-0.0988,17.714,0.217,5.0,9.622E-01,16.534,null,1.7,8.017E-01,12.411,null,-0.6,1.003E+00,8.872,null,0.2,1.051E+00,1,0,0.000,0.000,0.000,0.000,-215,2810,-997,3142,0000,0,nnnn,BUUU,0000,2,24,0,24,0,12,0,12
12400,7.946355,-19.158430,4.5538880880E+09,1.1630534363E+02,3.7590904236E+01,8.9591248268E+17,6.0818344116E+01,DA,9.9394150391E+03,2.2852776051E+00,8.3791084290E+00,1.3511658472E-04,spec-015017-59195-4553888088.fits,1.5803669930E+01,59195,J074513.06+373534.7,116.3044294,37.5929893,0.6293,0.7004,-0.0988,17.714,0.217,5.0,9.622E-01,16.534,null,1.7,8.017E-01,12.411,null,-0.6,1.003E+00,8.872,null,0.2,1.051E+00,1,0,0.000,0.000,0.000,0.000,-215,2810,-997,3142,0000,0,nnnn,BUUU,0000,2,24,0,24,0,12,0,12
12401,7.946355,-19.158430,4.5538880880E+09,1.1630534363E+02,3.7590904236E+01,8.9591248268E+17,6.0818344116E+01,DA,9.9394150391E+03,2.2852776051E+00,8.3791084290E+00,1.3511658472E-04,spec-015017-59220-4553888088.fits,1.7325767517E+01,59220,J074513.06+373534.7,116.3044294,37.5929893,0.6293,0.7004,-0.0988,17.714,0.217,5.0,9.622E-01,16.534,null,1.7,8.017E-01,12.411,null,-0.6,1.003E+00,8.872,null,0.2,1.051E+00,1,0,0.000,0.000,0.000,0.000,-215,2810,-997,3142,0000,0,nnnn,BUUU,0000,2,24,0,24,0,12,0,12
12402,7.946355,-19.158430,4.5538880880E+09,1.1630534363E+02,3.7590904236E+01,8.9591248268E+17,6.0818344116E+01,DA,9.9394150391E+03,2.2852776051E+00,8.3791084290E+00,1.3511658472E-04,spec-015017-59250-4553888088.fits,1.4982700348E+01,59250,J074513.06+373534.7,116.3044294,37.5929893,0.6293,0.7004,-0.0988,17.714,0.217,5.0,9.622E-01,16.534,null,1.7,8.017E-01,12.411,null,-0.6,1.003E+00,8.872,null,0.2,1.051E+00,1,0,0.000,0.000,0.000,0.000,-215,2810,-997,3142,0000,0,nnnn,BUUU,0000,2,24,0,24,0,12,0,12
